loss,accuracy,MA_accuracy,precision,MA_precision,recall,MA_recall,F1_score,MA_F1_score
1.4846882820129395,"[0.8669912219047546, 0.865263819694519, 0.864635705947876, 0.9148869514465332, 0.8533291220664978, 0.85222989320755, 0.8431218862533569, 0.8830087780952454]",0.8679333925247192,"[0.47451457381248474, 0.4148148000240326, 0.4636363685131073, 0.6529209613800049, 0.41862955689430237, 0.4282868504524231, 0.2669903039932251, 0.5237581133842468]",0.45544394850730896,"[0.48571428656578064, 0.21292775869369507, 0.5810126662254333, 0.7045735716819763, 0.5, 0.539523184299469, 0.13630731403827667, 0.6147021651268005]",0.4718450903892517,"[0.48004913330078125, 0.28140702843666077, 0.5157303810119629, 0.6777645349502563, 0.4557109773159027, 0.4775124788284302, 0.18047580122947693, 0.565597653388977]",0.4634994864463806
1.4766548871994019,"[0.863850474357605, 0.8629083037376404, 0.8599246144294739, 0.9131595492362976, 0.8503454923629761, 0.8608668446540833, 0.8442211151123047, 0.884736180305481]",0.8675016164779663,"[0.46198830008506775, 0.402010053396225, 0.45121949911117554, 0.6443940997123718, 0.4083601236343384, 0.45387840270996094, 0.2519893944263458, 0.5310420989990234]",0.4506102204322815,"[0.49251869320869446, 0.2012578547000885, 0.6104061007499695, 0.7042078971862793, 0.48721227049827576, 0.5426065325737, 0.11801242083311081, 0.6063291430473328]",0.47031888365745544,"[0.4767652153968811, 0.2682313323020935, 0.5188781023025513, 0.6729745268821716, 0.4443148672580719, 0.4942922592163086, 0.16074450314044952, 0.5661938190460205]",0.46025368571281433
1.466134786605835,"[0.867148220539093, 0.86652010679245, 0.867148220539093, 0.9158291220664978, 0.8500314354896545, 0.8591394424438477, 0.8492462038993835, 0.8841080665588379]",0.8698963522911072,"[0.4774346649646759, 0.4299516975879669, 0.46777546405792236, 0.6523216366767883, 0.409989595413208, 0.45142295956611633, 0.30334189534187317, 0.5300667881965637]",0.46528810262680054,"[0.4975247383117676, 0.22474747896194458, 0.5739796161651611, 0.7155279517173767, 0.5038363337516785, 0.5764411091804504, 0.14622056484222412, 0.6010100841522217]",0.4799109697341919,"[0.487272709608078, 0.295190691947937, 0.5154639482498169, 0.6824644804000854, 0.45209410786628723, 0.5063290596008301, 0.19732441008090973, 0.5633136034011841]",0.4724864363670349
1.4583029747009277,"[0.8680904507637024, 0.8574120402336121, 0.8654208779335022, 0.9202261567115784, 0.8497173190116882, 0.8608668446540833, 0.8448492288589478, 0.8837939500808716]",0.8687970638275146,"[0.48038050532341003, 0.3779193162918091, 0.4663316607475281, 0.6735870838165283, 0.4017857015132904, 0.45426514744758606, 0.27980536222457886, 0.5240700244903564]",0.4572681188583374,"[0.5006195902824402, 0.2244640588760376, 0.5873417854309082, 0.7218788862228394, 0.46094751358032227, 0.5545796751976013, 0.14250309765338898, 0.6109693646430969]",0.4754130244255066,"[0.4902912676334381, 0.2816455662250519, 0.5198879241943359, 0.6968973875045776, 0.42933809757232666, 0.4994350075721741, 0.18883416056632996, 0.5641931891441345]",0.46616408228874207
1.437201976776123,"[0.8742148280143738, 0.8651067614555359, 0.8728014826774597, 0.9178705811500549, 0.8553705811500549, 0.8597676157951355, 0.8468906879425049, 0.8859924674034119]",0.8722518682479858,"[0.5036945939064026, 0.4236111044883728, 0.4879074692726135, 0.6617479920387268, 0.42459893226623535, 0.4515484571456909, 0.2988235354423523, 0.5359827876091003]",0.47348934412002563,"[0.5068153738975525, 0.23076923191547394, 0.5895807147026062, 0.7215346693992615, 0.5089743733406067, 0.5678392052650452, 0.1579602062702179, 0.629256010055542]",0.4890912175178528,"[0.5052501559257507, 0.2987755239009857, 0.5339471101760864, 0.6903493404388428, 0.46297377347946167, 0.5030605792999268, 0.2066720873117447, 0.5788862705230713]",0.4811638593673706
1.4428791999816895,"[0.8757851719856262, 0.8618090748786926, 0.8635364174842834, 0.9216394424438477, 0.851601779460907, 0.856783926486969, 0.8467336893081665, 0.8841080665588379]",0.8702496886253357,"[0.5067817568778992, 0.3961813747882843, 0.4579741358757019, 0.6753689050674438, 0.4154786169528961, 0.44294002652168274, 0.2864450216293335, 0.5292841792106628]",0.46380674839019775,"[0.5124688148498535, 0.20933164656162262, 0.5372945666313171, 0.7363861203193665, 0.5237483978271484, 0.5768262147903442, 0.1384425163269043, 0.6161616444587708]",0.4813324809074402,"[0.5096093416213989, 0.27392739057540894, 0.49447354674339294, 0.7045588493347168, 0.4633730947971344, 0.5010941028594971, 0.18666666746139526, 0.5694282650947571]",0.47240710258483887
1.4328423738479614,"[0.8734296560287476, 0.8635364174842834, 0.8693467378616333, 0.9210113286972046, 0.8556846976280212, 0.8605527877807617, 0.8435929417610168, 0.8902323842048645]",0.8721733689308167,"[0.49879518151283264, 0.42283299565315247, 0.4772956669330597, 0.6727688908576965, 0.4209328889846802, 0.4548223316669464, 0.2907488942146301, 0.5521541833877563]",0.4737938642501831,"[0.5149253606796265, 0.2512562870979309, 0.6010165214538574, 0.730434775352478, 0.4743589758872986, 0.5607008934020996, 0.16377171874046326, 0.6156763434410095]",0.4890176057815552,"[0.5067319273948669, 0.3152088224887848, 0.5320585370063782, 0.7004169225692749, 0.44605183601379395, 0.5022421479225159, 0.20952381193637848, 0.5821877121925354]",0.48128536343574524
1.4233086109161377,"[0.8660489916801453, 0.8635364174842834, 0.8660489916801453, 0.922581672668457, 0.8580402135848999, 0.8674623370170593, 0.8552135825157166, 0.8878768682479858]",0.8733510971069336,"[0.4728506803512573, 0.41363635659217834, 0.4674796760082245, 0.6850116848945618, 0.43216630816459656, 0.4740663766860962, 0.36511626839637756, 0.5434298515319824]",0.48171964287757874,"[0.5192546844482422, 0.2295081913471222, 0.5830164551734924, 0.7231149673461914, 0.5064102411270142, 0.5755667686462402, 0.1947890818119049, 0.6161616444587708]",0.4934777617454529,"[0.4949674606323242, 0.2952148914337158, 0.5188945531845093, 0.7035478353500366, 0.46635180711746216, 0.5199090242385864, 0.254045307636261, 0.5775148272514343]",0.4875277876853943
1.4132258892059326,"[0.8728014826774597, 0.8662060499191284, 0.8712311387062073, 0.9261934757232666, 0.8585113286972046, 0.8691896796226501, 0.8503454923629761, 0.8830087780952454]",0.8746858835220337,"[0.49527186155319214, 0.44158416986465454, 0.4834710657596588, 0.6943483352661133, 0.4311717748641968, 0.4815205931663513, 0.31989923119544983, 0.5234619379043579]",0.4838411211967468,"[0.5224438905715942, 0.28121060132980347, 0.5939086079597473, 0.745972752571106, 0.485897421836853, 0.5714285969734192, 0.1567901223897934, 0.6354430317878723]",0.49913689494132996,"[0.5084951519966125, 0.34360554814338684, 0.5330295562744141, 0.7192354202270508, 0.45690175890922546, 0.5226361155509949, 0.21043911576271057, 0.5740422606468201]",0.4913700222969055
1.4100538492202759,"[0.8710741400718689, 0.8569409251213074, 0.8740577697753906, 0.9228957295417786, 0.8607097864151001, 0.8693467378616333, 0.847047746181488, 0.8894472122192383]",0.8739399909973145,"[0.4912280738353729, 0.39426523447036743, 0.49275362491607666, 0.6858823299407959, 0.4392201900482178, 0.48178979754447937, 0.29145729541778564, 0.5462555289268494]",0.47785651683807373,"[0.5210918188095093, 0.2774274945259094, 0.6040608882904053, 0.7224287390708923, 0.4903969168663025, 0.5809285044670105, 0.1435643583536148, 0.6294416189193726]",0.49616754055023193,"[0.5057194232940674, 0.32568466663360596, 0.5427594184875488, 0.7036812901496887, 0.46339988708496094, 0.5267349481582642, 0.19237147271633148, 0.5849056839942932]",0.4868399202823639
